"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-75.67","45.32","OTTAWA INTL A","6106001","2021-02-01","2021","02","01","","-5.5","","-22.2","","-13.9","","31.9","","0.0","","0.0","","0.0","","0.0","","","","3","","33",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-02-02","2021","02","02","","0.6","","-10.2","","-4.8","","22.8","","0.0","","0.0","","2.6","","1.8","","25","","4","","48",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-02-03","2021","02","03","","1.2","","-4.3","","-1.6","","19.6","","0.0","","0.0","","2.8","","2.0","","27","","33","","39",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-02-04","2021","02","04","","0.7","","-9.8","","-4.6","","22.6","","0.0","","0.0","","0.0","","0.0","","23","","","M","","M"
"-75.67","45.32","OTTAWA INTL A","6106001","2021-02-05","2021","02","05","","1.8","","-9.7","","-4.0","","22.0","","0.0","","0.0","","3.4","","1.8","","22","","20","","63",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-02-06","2021","02","06","","-4.7","","-12.2","","-8.5","","26.5","","0.0","","0.0","","0.0","","0.0","","24","","23","","55",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-02-07","2021","02","07","","-5.1","","-13.7","","-9.4","","27.4","","0.0","","0.0","","3.8","","2.0","","23","","30","","45",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-02-08","2021","02","08","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","27","","","M","","M"
"-75.67","45.32","OTTAWA INTL A","6106001","2021-02-09","2021","02","09","","-5.7","","-12.4","","-9.1","","27.1","","0.0","","0.0","","1.2","","0.6","","26","","","M","","M"
"-75.67","45.32","OTTAWA INTL A","6106001","2021-02-10","2021","02","10","","-7.2","","-17.0","","-12.1","","30.1","","0.0","","0.0","","0.0","","0.0","","24","","28","","35",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-02-11","2021","02","11","","-8.9","","-18.1","","-13.5","","31.5","","0.0","","0.0","T","0.0","","0.0","T","23","","30","","33",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-02-12","2021","02","12","","-14.5","","-23.4","","-19.0","","37.0","","0.0","","0.0","","0.0","","0.0","","23","","","M","","M"
"-75.67","45.32","OTTAWA INTL A","6106001","2021-02-13","2021","02","13","","-12.5","","-22.8","","-17.7","","35.7","","0.0","","0.0","","0.6","","0.2","","23","","","M","","M"
"-75.67","45.32","OTTAWA INTL A","6106001","2021-02-14","2021","02","14","","","M","","M","","M","","M","","M","0.0","","2.8","","1.0","","25","","","M","","M"
"-75.67","45.32","OTTAWA INTL A","6106001","2021-02-15","2021","02","15","","-5.2","","-11.7","","-8.5","","26.5","","0.0","","0.0","","3.2","","2.6","","24","","","M","","M"
"-75.67","45.32","OTTAWA INTL A","6106001","2021-02-16","2021","02","16","","-7.7","","-15.1","","-11.4","","29.4","","0.0","","0.0","","19.6","","15.8","","30","","32","","45",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-02-17","2021","02","17","","-6.8","","-21.4","","-14.1","","32.1","","0.0","","0.0","T","0.0","","0.0","T","45","","28","","33",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-02-18","2021","02","18","","-4.7","","-18.1","","-11.4","","29.4","","0.0","","0.0","","0.0","","0.0","","44","","","M","","M"
"-75.67","45.32","OTTAWA INTL A","6106001","2021-02-19","2021","02","19","","-6.6","","-11.7","","-9.2","","27.2","","0.0","","0.0","","5.6","","2.2","","44","","","","","M"
"-75.67","45.32","OTTAWA INTL A","6106001","2021-02-20","2021","02","20","","-4.0","","-14.3","","-9.2","","27.2","","0.0","","0.0","","0.0","T","0.0","T","43","","29","","32",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-02-21","2021","02","21","","-0.9","","-16.0","","-8.5","","26.5","","0.0","","0.0","","0.0","","0.0","","42","","","M","","M"
"-75.67","45.32","OTTAWA INTL A","6106001","2021-02-22","2021","02","22","","1.0","","-8.4","","-3.7","","21.7","","0.0","","0.0","","6.4","","4.0","","41","","24","","32",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-02-23","2021","02","23","","2.2","","-0.3","","1.0","","17.0","","0.0","","0.0","","1.0","","0.6","","45","E","26","","39",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-02-24","2021","02","24","","1.8","","-3.2","","-0.7","","18.7","","0.0","","0.0","","13.4","","10.4","","42","","32","","48",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-02-25","2021","02","25","","-2.8","","-12.4","","-7.6","","25.6","","0.0","","0.0","","0.4","","0.0","T","54","","32","","42",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-02-26","2021","02","26","","0.8","","-15.6","","-7.4","","25.4","","0.0","","0.0","","0.0","","0.0","","53","","","M","","M"
"-75.67","45.32","OTTAWA INTL A","6106001","2021-02-27","2021","02","27","","3.3","","-12.7","","-4.7","","22.7","","0.0","","0.2","","7.6","","4.8","","53","","29","","58",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-02-28","2021","02","28","","4.4","","-8.2","","-1.9","","19.9","","0.0","","1.0","","0.0","T","1.0","","58","","15","","41",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-03-01","2021","03","01","","3.8","","-17.4","","-6.8","","24.8","","0.0","","1.5","","0.0","T","1.5","","52","","31","","68",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-03-02","2021","03","02","","-7.3","","-18.6","","-13.0","","31.0","","0.0","","0.0","","6.4","","4.0","","48","","30","","58",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-03-03","2021","03","03","","-0.4","","-6.4","","-3.4","","21.4","","0.0","","0.0","","0.0","T","0.0","T","55","","32","","33",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-03-04","2021","03","04","","-4.9","","-12.7","","-8.8","","26.8","","0.0","","0.0","","0.0","","0.0","","55","","33","","48",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-03-05","2021","03","05","","-5.8","","-15.4","","-10.6","","28.6","","0.0","","0.0","","0.0","","0.0","","54","","27","","52",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-03-06","2021","03","06","","-7.1","","-11.7","","-9.4","","27.4","","0.0","","0.0","","0.0","T","0.0","T","53","","28","","46",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-03-07","2021","03","07","","-6.4","","-16.7","","-11.6","","29.6","","0.0","","0.0","","0.0","","0.0","","53","","25","","33",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-03-08","2021","03","08","","-2.1","","-18.8","","-10.5","","28.5","","0.0","","0.0","","0.0","","0.0","","52","","","M","","M"
"-75.67","45.32","OTTAWA INTL A","6106001","2021-03-09","2021","03","09","","5.7","","-9.1","","-1.7","","19.7","","0.0","","0.0","","0.0","","0.0","","51","","29","","33",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-03-10","2021","03","10","","8.9","","-6.5","","1.2","","16.8","","0.0","","0.0","","0.0","","0.0","","47","","","M","","M"
"-75.67","45.32","OTTAWA INTL A","6106001","2021-03-11","2021","03","11","","15.1","","4.8","","10.0","","8.0","","0.0","","1.0","","0.0","","1.0","","33","","25","","74",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-03-12","2021","03","12","","6.4","","-6.7","","-0.2","","18.2","","0.0","","0.0","","0.2","","0.0","T","13","","32","","84",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-03-13","2021","03","13","","-0.1","","-9.4","","-4.8","","22.8","","0.0","","0.0","","0.0","","0.0","","10","","31","","54",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-03-14","2021","03","14","","-1.0","","-12.2","","-6.6","","24.6","","0.0","","0.0","","0.0","T","0.0","T","9","","32","","69",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-03-15","2021","03","15","","-5.6","","-14.6","","-10.1","","28.1","","0.0","","0.0","","0.0","","0.0","","8","","33","","52",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-03-16","2021","03","16","","3.0","","-11.2","","-4.1","","22.1","","0.0","","0.0","","0.0","","0.0","","7","","","M","","M"
"-75.67","45.32","OTTAWA INTL A","6106001","2021-03-17","2021","03","17","","8.0","","-6.2","","0.9","","17.1","","0.0","","0.0","T","0.0","","0.0","T","5","","21","","32",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-03-18","2021","03","18","","5.3","","-6.3","","-0.5","","18.5","","0.0","","0.0","","0.0","","0.0","","0","T","36","","54",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-03-19","2021","03","19","","1.1","","-9.0","","-4.0","","22.0","","0.0","","0.0","","0.0","","0.0","","0","T","27","","44",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-03-20","2021","03","20","","13.2","","-4.8","","4.2","","13.8","","0.0","","0.0","","0.0","","0.0","","0","T","26","","32",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-03-21","2021","03","21","","15.7","","-3.8","","6.0","","12.0","","0.0","","0.0","","0.0","","0.0","","0","T","20","","32",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-03-22","2021","03","22","","18.3","","-4.4","","7.0","","11.0","","0.0","","0.0","","0.0","","0.0","","","","22","","33",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-03-23","2021","03","23","","19.8","","-0.9","","9.5","","8.5","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-75.67","45.32","OTTAWA INTL A","6106001","2021-03-24","2021","03","24","","10.8","","3.4","","7.1","","10.9","","0.0","","7.6","","0.0","","7.6","","","","","M","","M"
"-75.67","45.32","OTTAWA INTL A","6106001","2021-03-25","2021","03","25","","19.7","","7.5","","13.6","","4.4","","0.0","","0.0","T","0.0","","0.0","T","","","22","","45",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-03-26","2021","03","26","","9.2","","-0.2","","4.5","","13.5","","0.0","","30.9","","0.0","","30.9","","","","5","","55",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-03-27","2021","03","27","","4.6","","-1.0","","1.8","","16.2","","0.0","","0.0","","0.0","","0.0","","","","28","","37",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-03-28","2021","03","28","","10.6","","0.9","","5.8","","12.2","","0.0","","13.7","","0.0","T","13.7","","","","24","","59",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-03-29","2021","03","29","","3.8","","-4.2","","-0.2","","18.2","","0.0","","0.0","","0.2","","0.0","T","","","31","","73",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-03-30","2021","03","30","","17.8","","-2.3","","7.8","","10.2","","0.0","","0.0","","0.0","","0.0","","","","19","","54",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-03-31","2021","03","31","","14.5","","0.7","","7.6","","10.4","","0.0","","2.4","","0.0","","2.4","","","","30","","48",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-04-01","2021","04","01","","3.1","","-6.0","","-1.5","","19.5","","0.0","","0.0","","0.0","T","0.0","T","","","31","","49",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-04-02","2021","04","02","","3.7","","-7.2","","-1.8","","19.8","","0.0","","0.0","","0.0","","0.0","","","","33","","53",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-04-03","2021","04","03","","10.8","","-8.1","","1.4","","16.6","","0.0","","0.0","","0.0","","0.0","","","","23","","39",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-04-04","2021","04","04","","13.9","","-0.7","","6.6","","11.4","","0.0","","0.0","","0.0","","0.0","","","","28","","36",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-04-05","2021","04","05","","14.1","","0.9","","7.5","","10.5","","0.0","","0.0","","0.0","","0.0","","","","33","","49",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-04-06","2021","04","06","","16.0","","-1.9","","7.1","","10.9","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-75.67","45.32","OTTAWA INTL A","6106001","2021-04-07","2021","04","07","","18.8","","0.5","","9.7","","8.3","","0.0","","0.0","","0.0","","0.0","","","","9","","31",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-04-08","2021","04","08","","22.0","","5.9","","14.0","","4.0","","0.0","","0.0","","0.0","","0.0","","","","9","","34",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-04-09","2021","04","09","","23.5","","7.0","","15.3","","2.7","","0.0","","0.0","T","0.0","","0.0","T","","","16","","39",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-04-10","2021","04","10","","24.8","","7.0","","15.9","","2.1","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-75.67","45.32","OTTAWA INTL A","6106001","2021-04-11","2021","04","11","","19.8","","7.5","","13.7","","4.3","","0.0","","0.0","","0.0","","0.0","","","","6","","56",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-04-12","2021","04","12","","18.6","","8.5","","13.6","","4.4","","0.0","","0.6","","0.0","","0.6","","","","11","","52",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-04-13","2021","04","13","","18.4","","8.6","","13.5","","4.5","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-75.67","45.32","OTTAWA INTL A","6106001","2021-04-14","2021","04","14","","16.4","","7.4","","11.9","","6.1","","0.0","","2.9","","0.0","","2.9","","","","12","","46",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-04-15","2021","04","15","","10.5","","5.3","","7.9","","10.1","","0.0","","10.6","","0.0","","10.6","","","","","M","","M"
"-75.67","45.32","OTTAWA INTL A","6106001","2021-04-16","2021","04","16","","8.6","","2.5","","5.6","","12.4","","0.0","","3.1","","0.0","","3.1","","","","7","","39",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-04-17","2021","04","17","","12.6","","3.5","","8.1","","9.9","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-75.67","45.32","OTTAWA INTL A","6106001","2021-04-18","2021","04","18","","15.6","","3.8","","9.7","","8.3","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-75.67","45.32","OTTAWA INTL A","6106001","2021-04-19","2021","04","19","","18.4","","2.7","","10.6","","7.4","","0.0","","0.0","","0.0","","0.0","","","","23","","39",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-04-20","2021","04","20","","11.3","","1.5","","6.4","","11.6","","0.0","","1.6","","0.0","","1.6","","","","25","","53",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-04-21","2021","04","21","","2.7","","-3.2","","-0.3","","18.3","","0.0","","0.2","","0.4","","0.2","","0","T","32","","46",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-04-22","2021","04","22","","6.6","","-3.4","","1.6","","16.4","","0.0","","0.0","","2.4","","0.5","","2","","29","","65",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-04-23","2021","04","23","","16.2","","0.0","","8.1","","9.9","","0.0","","0.0","","0.0","","0.0","","","","30","","53",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-04-24","2021","04","24","","20.1","","4.3","","12.2","","5.8","","0.0","","0.0","","0.0","","0.0","","","","22","","37",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-04-25","2021","04","25","","13.6","","-0.4","","6.6","","11.4","","0.0","","8.8","","0.0","","8.8","","","","29","","62",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-04-26","2021","04","26","","11.3","","-1.7","","4.8","","13.2","","0.0","","0.0","","0.0","","0.0","","","","31","","53",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-04-27","2021","04","27","","15.0","","0.4","","7.7","","10.3","","0.0","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-75.67","45.32","OTTAWA INTL A","6106001","2021-04-28","2021","04","28","","15.7","","6.8","","11.3","","6.7","","0.0","","7.4","","0.0","","7.4","","","","36","","33",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-04-29","2021","04","29","","16.5","","7.3","","11.9","","6.1","","0.0","","1.7","","0.0","","1.7","","","","","M","","M"
"-75.67","45.32","OTTAWA INTL A","6106001","2021-04-30","2021","04","30","","10.8","","0.3","","5.6","","12.4","","0.0","","22.3","","2.4","","24.3","","0","","28","","74",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-05-01","2021","05","01","","11.6","","-1.0","","5.3","","12.7","","0.0","","1.4","","0.0","","1.4","","","","31","","62",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-05-02","2021","05","02","","14.5","","0.8","","7.7","","10.3","","0.0","","0.0","","0.0","","0.0","","","","28","","40",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-05-03","2021","05","03","","8.8","","5.5","","7.2","","10.8","","0.0","","0.5","","0.0","","0.5","","","","5","","32",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-05-04","2021","05","04","","13.6","","7.4","","10.5","","7.5","","0.0","","0.6","","0.0","","0.6","","","","7","","40",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-05-05","2021","05","05","","10.7","","7.0","","8.9","","9.1","","0.0","","0.4","","0.0","","0.4","","","","32","","45",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-05-06","2021","05","06","","13.8","","3.0","","8.4","","9.6","","0.0","","0.0","T","0.0","","0.0","T","","","27","","45",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-05-07","2021","05","07","","13.0","","2.2","","7.6","","10.4","","0.0","","1.7","","0.0","","1.7","","","","36","","39",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-05-08","2021","05","08","","9.6","","5.4","","7.5","","10.5","","0.0","","4.3","","0.0","","4.3","","","","36","","32",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-05-09","2021","05","09","","15.5","","4.5","","10.0","","8.0","","0.0","","0.0","T","0.0","","0.0","T","","","26","","51",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-05-10","2021","05","10","","16.1","","4.1","","10.1","","7.9","","0.0","","2.1","","0.0","","2.1","","","","29","","41",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-05-11","2021","05","11","","10.8","","2.7","","6.8","","11.2","","0.0","","2.3","","0.0","","2.3","","","","26","","53",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-05-12","2021","05","12","","17.6","","3.8","","10.7","","7.3","","0.0","","0.0","","0.0","","0.0","","","","25","","45",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-05-13","2021","05","13","","21.4","","3.2","","12.3","","5.7","","0.0","","0.0","","0.0","","0.0","","","","29","","37",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-05-14","2021","05","14","","24.1","","6.4","","15.3","","2.7","","0.0","","0.0","","0.0","","0.0","","","","32","","39",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-05-15","2021","05","15","","24.2","","7.6","","15.9","","2.1","","0.0","","0.0","","0.0","","0.0","","","","26","","39",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-05-16","2021","05","16","","24.2","","8.6","","16.4","","1.6","","0.0","","0.0","","0.0","","0.0","","","","","","","M"
"-75.67","45.32","OTTAWA INTL A","6106001","2021-05-17","2021","05","17","","25.3","","6.7","","16.0","","2.0","","0.0","","0.0","","0.0","","0.0","","","","23","","58",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-05-18","2021","05","18","","26.2","","12.0","","19.1","","0.0","","1.1","","0.0","","0.0","","0.0","","","","29","","39",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-05-19","2021","05","19","","30.2","","9.9","","20.1","","0.0","","2.1","","0.0","","0.0","","0.0","","","","","M","","M"
"-75.67","45.32","OTTAWA INTL A","6106001","2021-05-20","2021","05","20","","29.6","","15.3","","22.5","","0.0","","4.5","","0.0","","0.0","","0.0","","","","32","","32",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-05-21","2021","05","21","","32.4","","16.9","","24.7","","0.0","","6.7","","0.0","","0.0","","0.0","","","","24","","34",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-05-22","2021","05","22","","27.8","","17.8","","22.8","","0.0","","4.8","","0.0","","0.0","","0.0","","","","28","","43",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-05-23","2021","05","23","","19.3","","9.4","","14.4","","3.6","","0.0","","0.2","","0.0","","0.2","","","","33","","56",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-05-24","2021","05","24","","22.1","","5.0","","13.6","","4.4","","0.0","","0.0","","0.0","","0.0","","","","","","","M"
"-75.67","45.32","OTTAWA INTL A","6106001","2021-05-25","2021","05","25","","27.3","","11.0","","19.2","","0.0","","1.2","","0.0","T","0.0","","0.0","T","","","21","","48",""
"-75.67","45.32","OTTAWA INTL A","6106001","2021-05-26","2021","05","26","","29.2","","14.7","","22.0","","0.0","","4.0","","0.0","","0.0","","0.0","","","","24","","63",""
